question_id,video_file_path,set,qtype,question,generated_answer,actual_answer,kg_hint_used,judge_score
Morning4-12min_clips_17435,clip_019.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17436,clip_019.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once.",False that never happens in the clip,True,1
Morning4-12min_clips_17445,clip_020.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17446,clip_020.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars moving on the road, but the exact number of cars in the lane under the camera varies throughout the video.",False that never happens in the clip,True,1
Morning4-12min_clips_17455,clip_021.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17456,clip_021.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once.",False that never happens in the clip,True,1
Morning4-12min_clips_17465,clip_022.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17466,clip_022.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars occupying the lane under the camera at different times.",False that never happens in the clip,True,1
Morning4-12min_clips_17475,clip_023.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17476,clip_023.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars moving on the road, but the exact number of cars in the lane under the camera varies throughout the video.",False that never happens in the clip,True,1
Morning4-12min_clips_17485,clip_024.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17486,clip_024.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. There are more than five cars in the lane.",False that never happens in the clip,True,1
Morning4-12min_clips_17495,clip_025.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17496,clip_025.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars on the road, but the exact number of cars in the lane under the camera cannot be determined from the given information.",False that never happens in the clip,True,0
Morning4-12min_clips_17505,clip_026.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17506,clip_026.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17515,clip_027.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17516,clip_027.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17525,clip_028.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17526,clip_028.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17535,clip_029.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17536,clip_029.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars occupying the lane under the camera at different times.",False that never happens in the clip,True,1
Morning4-12min_clips_17545,clip_030.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17546,clip_030.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens,True,1
Morning4-12min_clips_17555,clip_031.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17556,clip_031.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens,True,0
Morning4-12min_clips_17565,clip_032.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17566,clip_032.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. There are more than five cars in the lane under the camera.",False that never happens,True,1
Morning4-12min_clips_17575,clip_033.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17576,clip_033.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens,True,0
